state,i_urban,age,i_asian,i_black,i_hispanic,i_indigenous,i_white,i_female,i_male,education,i_grad_college,i_married,personal_income,i_foodstamps,i_health_insurance,i_internet,time_depart,time_arrive,time_commuting
SC,0,56,0,1,0,0,0,0,1,17,1,1,10.8,0,1,1,452,479,25
SC,0,43,0,1,0,0,0,0,1,12,0,0,1.151,1,1,0,512,524,12
SC,0,38,0,1,0,0,0,1,0,13,0,0,3.06,0,1,1,482,499,15
SC,0,35,0,1,0,0,0,1,0,17,1,1,3.6,0,1,1,407,424,18
SC,0,63,0,0,0,0,1,1,0,16,1,1,2.2,0,1,1,332,339,8
SC,1,22,0,0,0,0,1,0,1,16,1,0,1.5,0,1,1,437,454,15
SC,1,42,0,0,0,0,1,1,0,17,1,1,3.5,0,1,1,482,499,15
SC,1,60,0,0,0,0,1,0,1,12,0,1,1.2,0,1,0,377,439,60
SC,1,67,0,0,0,0,1,1,0,12,0,0,4.69,0,1,1,845,849,5
SC,1,20,0,0,0,0,1,0,1,12,0,0,2,0,1,1,482,509,25
SC,1,44,0,0,0,0,1,1,0,13,0,1,3.8,0,1,1,422,439,15
SC,1,55,0,1,0,0,0,1,0,13,0,1,6.1,0,1,1,462,494,30
SC,1,54,0,0,0,0,1,0,1,16,1,1,6.3,0,1,1,452,469,15
SC,1,26,0,0,0,0,1,0,1,16,1,0,0.005,0,1,1,482,489,7
SC,1,55,0,1,0,0,0,0,1,12,0,0,2.668,0,1,1,1185,1194,8
SC,1,45,0,0,0,0,1,1,0,13,0,0,2,0,1,1,422,449,25
SC,1,22,0,0,0,0,1,0,1,13,0,0,0.8,0,1,1,317,349,30
SC,1,50,1,0,0,0,0,0,1,12,0,1,3.6,0,1,0,542,554,10
SC,1,42,0,0,0,0,1,0,1,16,1,0,3,0,1,1,512,524,10
SC,1,34,0,0,0,0,1,1,0,16,1,1,6.467,0,1,1,482,519,35
SC,1,54,0,0,0,0,1,1,0,14,0,1,2.4,0,1,1,392,399,5
SC,1,22,0,0,0,0,1,1,0,13,0,0,1.2,0,1,1,105,139,45
SC,1,37,0,0,1,0,1,0,1,12,0,1,3.5,0,1,1,482,504,20
SC,1,53,0,0,0,0,1,0,1,12,0,1,8.5,0,1,1,185,214,30
SD,0,30,0,0,0,0,1,1,0,16,1,1,4.4,0,1,1,452,459,5
SD,0,45,0,0,0,0,1,0,1,16,1,1,13.01,0,1,1,392,439,45
SD,0,50,0,0,0,0,1,0,1,12,0,0,1.51,0,1,0,482,544,60
SD,0,58,0,0,0,0,1,0,1,12,0,0,1.1,0,1,1,362,369,5
SD,0,57,0,0,0,0,1,0,1,13,0,1,2.91,0,1,1,362,374,12
SD,0,58,0,0,0,0,1,1,0,12,0,1,2.5,0,1,1,512,524,10
SD,0,58,0,0,0,0,1,1,0,12,0,0,8,0,1,1,392,409,15
SD,0,51,0,0,0,0,1,1,0,13,0,1,2.52,1,1,1,412,419,5
SD,0,47,0,0,0,0,1,1,0,16,1,0,4.48,0,1,1,497,509,10
SD,0,50,0,0,0,0,1,0,1,12,0,1,4.5,0,1,1,285,304,15
SD,0,27,0,0,0,0,1,0,1,16,1,1,9.005,0,1,1,462,469,5
SD,0,59,0,0,0,0,1,1,0,14,0,1,5.14,0,1,1,482,489,5
TN,0,39,0,0,0,0,1,0,1,12,0,1,4.2,0,0,0,422,424,1
TN,0,57,0,0,0,0,1,0,1,14,0,1,4.6,0,1,1,392,439,45
TN,0,48,0,0,0,0,1,0,1,13,0,1,4.8,0,1,1,422,469,45
TN,0,21,0,0,0,0,1,0,1,12,0,0,2.1,0,1,1,557,579,20
TN,0,52,0,0,0,0,1,0,1,12,0,1,2.5,1,0,1,245,294,50
TN,0,57,0,0,0,0,1,0,1,12,0,1,2.8,0,0,1,392,424,30
TN,0,64,0,0,0,0,1,0,1,12,0,1,5.2,0,1,1,392,544,149
TN,0,49,0,0,0,0,1,1,0,14,0,1,5.7,0,1,1,452,474,20
TN,0,23,0,0,0,0,1,0,1,14,0,0,1.5,0,1,1,1085,1114,30
TN,0,44,0,0,0,0,1,0,1,13,0,1,11,0,1,1,482,514,30
TN,0,55,0,0,0,0,1,0,1,16,1,1,4.23,0,1,1,532,544,10
TN,0,62,0,0,0,0,1,1,0,10,0,1,6.2,0,1,1,302,309,5
TN,0,59,0,0,0,0,1,0,1,10,0,1,5,0,1,1,332,399,65
TN,0,35,0,0,0,0,1,0,1,12,0,1,0.12,0,0,1,1075,1079,6
TN,0,22,0,0,0,0,1,1,0,13,0,0,1.32,0,1,0,437,454,15
TN,0,53,0,0,0,0,1,1,0,16,1,1,3.2,0,1,1,467,484,15
TN,0,45,0,0,0,0,1,0,1,17,1,1,11,0,1,1,482,489,5
TN,0,47,0,0,0,0,1,1,0,13,0,1,1.8,0,1,1,1425,1434,20
TN,0,51,0,1,0,0,0,1,0,11,0,0,8,0,1,1,392,419,25
TN,0,39,0,0,0,0,0,0,1,14,0,1,6,0,1,1,452,459,5
TN,0,21,0,0,0,0,1,1,0,13,0,0,1.2,0,1,1,905,924,20
TN,0,35,0,0,0,0,1,1,0,17,1,1,44,0,1,1,482,489,7
TN,0,32,0,0,0,0,1,0,1,12,0,1,4,0,1,1,1025,1044,20
TN,0,24,0,0,0,0,1,0,1,12,0,0,1.8,0,1,1,407,419,10
TN,0,56,0,0,0,0,1,0,1,8,0,1,6,0,1,1,15,64,60
TN,0,47,0,0,0,0,1,1,0,14,0,1,1.5,1,1,1,855,909,52
TN,0,28,0,0,0,0,1,0,1,16,1,1,6.5,0,1,1,422,439,15
TN,0,32,0,0,0,0,1,1,0,13,0,1,6.8,0,1,1,1085,1124,40
TN,0,49,0,0,0,0,1,1,0,14,0,1,2.6,0,1,1,437,444,5
TN,0,43,0,0,0,0,1,0,1,13,0,1,4.5,1,1,1,1085,1139,55
TN,0,52,0,0,0,0,1,0,1,13,0,1,12,0,1,1,407,419,10
TN,0,54,0,0,0,0,1,0,1,11,0,1,6.2,0,1,1,422,434,10
TN,0,43,0,0,0,0,1,0,1,12,0,1,5,0,1,1,407,419,10
TN,0,41,0,0,0,0,1,1,0,12,0,1,2.3,0,1,1,432,479,45
TN,0,48,0,0,0,0,1,0,1,13,0,1,6.5,0,1,1,332,404,70
TN,0,53,0,0,0,0,1,0,1,12,0,1,8.5,0,1,1,265,319,50
TN,0,46,0,0,0,0,1,1,0,14,0,1,1.1,0,1,1,332,334,2
TN,0,47,0,0,0,0,1,1,0,16,1,1,3.74,0,1,1,382,414,30
TN,0,63,0,0,0,0,1,0,1,12,0,1,6,0,0,1,482,529,45
TN,0,58,0,0,0,0,1,1,0,12,0,1,5.3,0,1,1,332,339,7
TN,0,57,0,0,0,0,1,0,1,12,0,0,4.1,0,1,1,665,689,25
TN,0,51,0,0,0,0,1,1,0,17,1,1,13.82,0,1,1,382,399,15
TN,0,60,0,0,0,0,1,1,0,13,0,1,3.3,0,0,1,1325,1344,20
TN,0,25,0,0,0,0,1,1,0,12,0,0,0.38,0,1,1,452,479,25
TN,0,46,0,0,0,0,1,0,1,16,1,1,13.68,0,1,1,467,479,10
TN,0,41,0,0,0,0,1,0,1,14,0,0,2.08,0,1,1,437,479,40
TN,0,48,0,0,0,0,1,1,0,13,0,0,2.5,0,0,1,845,879,35
TN,0,54,0,0,0,0,1,1,0,14,0,1,5.2,0,1,1,482,519,35
TN,0,48,0,0,0,0,1,0,1,16,1,1,10.704,0,1,1,392,409,15
TN,0,65,0,0,0,0,1,1,0,16,1,1,1.9,1,1,1,542,564,20
TN,0,53,0,0,0,0,1,0,1,16,1,0,12,0,1,1,235,309,72
TN,0,56,0,0,0,0,1,0,1,16,1,1,18.78,0,1,1,362,399,35
TN,0,51,0,0,0,0,1,0,1,12,0,1,4,0,0,1,422,424,1
TN,0,29,0,1,0,0,0,1,0,12,0,1,1,1,1,0,392,419,25
TN,0,46,0,0,0,0,1,0,1,13,0,1,14.5,0,1,1,422,484,60
TN,0,61,0,0,0,0,1,1,0,16,1,0,3.18,0,1,1,605,624,20
TN,0,43,0,0,0,0,1,1,0,13,0,0,2,0,1,1,482,514,30
TN,0,28,0,0,0,0,1,0,1,12,0,1,3.5,0,1,1,915,964,45
TN,0,32,0,0,0,0,1,0,1,13,0,0,44,0,1,1,422,469,45
TN,0,50,0,0,0,0,1,1,0,12,0,1,4.8,0,1,1,332,364,30
TN,1,49,0,0,0,0,1,1,0,16,1,0,1.022,1,1,1,437,459,20
TN,1,60,0,0,0,0,1,0,1,12,0,1,6.25,0,1,1,422,439,15
TN,1,63,0,0,0,0,1,1,0,12,0,1,2.93,0,1,1,392,414,20
TN,1,32,0,0,0,0,1,0,1,16,1,0,3.508,0,1,1,705,719,10
TN,1,48,0,0,0,0,1,0,1,13,0,0,2.8,0,1,1,422,439,15
TN,1,22,0,0,0,0,1,0,1,13,0,1,4,0,1,1,275,339,65
TN,1,36,0,0,0,0,0,0,1,14,0,1,4.5,0,1,1,467,499,30
TN,1,35,0,0,0,0,1,0,1,12,0,0,1.53,0,1,1,422,424,1
TN,1,41,0,1,0,0,0,1,0,13,0,1,3.3,1,1,1,392,414,20
TN,1,40,0,0,1,0,1,0,1,12,0,0,5.7,0,0,1,275,309,35
TN,1,49,0,0,0,0,1,0,1,17,1,1,44.3,0,1,1,452,469,15
TN,1,60,0,0,0,0,1,0,1,14,0,1,4,0,1,1,422,599,149
TN,1,54,0,0,0,0,1,1,0,12,0,0,5,0,1,1,482,504,20
TN,1,24,0,0,0,0,1,0,1,12,0,1,4.2,0,1,1,605,619,15
TN,1,63,0,1,0,0,0,0,1,17,1,0,6.5,0,1,1,422,439,15
TN,1,24,0,1,0,0,0,0,1,12,0,1,3,0,0,1,945,979,30
TN,1,20,0,0,0,0,1,1,0,13,0,0,3.2,0,1,1,422,444,20
TN,1,55,0,0,0,0,1,0,1,13,0,1,15.5,0,1,1,302,324,20
TN,1,19,0,0,0,0,1,1,0,13,0,0,0.48,0,1,1,905,934,30
TN,1,58,0,0,0,0,1,1,0,13,0,0,4.5,0,1,1,442,454,10
TN,1,31,0,0,0,0,1,0,1,12,0,1,1.5,0,1,1,467,484,15
TN,1,43,0,0,0,0,1,1,0,16,1,0,2.8,0,1,1,452,489,35
TN,1,30,0,0,0,0,1,0,1,17,1,1,28.23,0,1,1,362,379,15
TN,1,29,0,0,1,0,0,0,1,12,0,0,5,0,1,1,332,354,20
TN,1,52,0,0,0,0,1,1,0,17,1,1,6,0,1,1,422,469,45
TN,1,24,0,0,0,0,1,1,0,13,0,0,2.7,0,1,1,422,464,40
TN,1,29,1,0,0,0,0,1,0,16,1,0,3,0,1,1,362,414,50
TN,1,52,0,0,0,0,1,0,1,16,1,1,9.7,0,1,1,482,529,45
TN,1,75,0,0,0,0,1,1,0,12,0,1,3.48,0,1,0,407,419,10
TN,1,69,0,1,0,0,0,1,0,12,0,0,2.54,0,1,0,392,409,15
TN,1,63,0,1,0,0,0,1,0,13,0,1,2.72,0,1,1,635,649,15
TN,1,54,0,0,0,0,1,1,0,17,1,1,9.5,0,1,1,467,499,30
TN,1,50,0,1,0,0,0,0,1,14,0,0,7.5,0,1,1,482,494,10
TN,1,45,0,0,0,0,1,0,1,13,0,1,2,0,1,1,482,499,15
TN,1,47,0,1,0,0,0,1,0,12,0,0,1.3,0,1,1,422,434,10
TN,1,51,0,1,0,0,0,0,1,12,0,0,0.16,1,0,1,392,409,15
TN,1,69,0,0,0,0,1,0,1,13,0,0,1.1,0,1,0,482,494,10
TN,1,56,0,0,0,0,1,1,0,17,1,1,5.1,0,1,1,437,454,15
TN,1,62,0,0,0,0,1,0,1,12,0,1,2.2,0,1,1,1015,1019,1
TN,1,51,0,0,0,0,1,0,1,16,1,1,21,0,1,1,422,479,55
TN,1,58,0,0,1,0,1,1,0,12,0,1,4,0,1,1,347,374,25
TN,1,27,0,0,0,0,1,0,1,13,0,0,3.5,0,1,1,482,499,15
TN,1,22,0,0,0,0,1,0,1,12,0,1,3.5,0,1,1,755,814,60
TN,1,40,0,0,0,0,1,1,0,13,0,0,6,0,1,1,422,434,10
TN,1,57,0,0,0,0,1,1,0,16,1,1,0.052,0,0,1,512,544,30
TN,1,30,0,0,0,0,1,1,0,17,1,0,4.2,0,1,1,362,394,30
TN,1,30,0,0,0,0,1,1,0,16,1,1,5.5,0,1,1,527,539,10
TN,1,41,0,0,0,0,1,1,0,12,0,1,0.95,0,1,1,492,499,8
TN,1,64,0,0,0,0,1,0,1,17,1,1,12,0,1,1,377,399,20
TX,0,42,0,0,0,0,1,0,1,14,0,1,7.22,0,1,1,392,494,100
TX,0,27,0,0,1,0,1,0,1,12,0,1,1.63,0,1,1,302,319,15
TX,0,62,0,0,0,0,1,0,1,12,0,1,4,0,1,1,482,494,10
TX,0,60,0,0,0,0,1,1,0,11,0,1,2.8,0,1,1,362,369,5
TX,0,45,0,0,0,0,1,1,0,12,0,1,1.5,0,0,1,362,379,15
TX,0,62,0,1,0,0,0,1,0,12,0,0,4.8,0,1,0,815,824,10
TX,0,38,0,0,1,0,1,0,1,8,0,1,5.6,1,0,0,377,414,35
TX,0,32,0,0,0,0,0,0,1,16,1,0,1.5,0,0,1,215,244,30
TX,0,32,0,0,1,0,1,1,0,12,0,0,1.15,1,0,1,512,524,12
TX,0,40,0,0,1,0,1,0,1,13,0,1,2,0,0,1,512,519,5
TX,0,20,0,0,0,0,1,0,1,12,0,1,3.8,0,1,1,452,474,20
TX,0,59,0,0,0,0,1,0,1,16,1,1,7,0,1,1,482,514,30
TX,0,67,0,0,0,0,1,1,0,14,0,1,5.92,0,1,1,392,414,20
TX,0,71,1,0,0,0,0,1,0,17,1,1,9,0,1,1,572,594,20
TX,0,24,0,0,1,0,1,0,1,12,0,0,3.5,0,0,1,452,469,15
TX,0,62,0,0,0,0,1,0,1,12,0,1,12,0,1,1,422,454,30
TX,0,37,0,0,0,0,1,1,0,12,0,1,3.7,0,1,1,605,624,20
TX,0,65,0,0,0,0,1,0,1,13,0,1,7,0,1,1,302,344,40
TX,0,42,0,1,0,0,0,1,0,14,0,1,4.7,0,1,0,332,339,5
TX,0,58,0,0,0,0,1,1,0,12,0,1,5.7,0,1,1,422,434,10
TX,0,54,0,0,0,0,1,0,1,16,1,1,12.8,0,1,1,392,399,8
TX,0,40,0,0,0,0,1,1,0,12,0,0,2.58,0,1,0,1335,1369,30
TX,0,51,0,0,0,1,0,1,0,12,0,1,3,0,1,1,885,894,7
TX,0,60,0,0,0,0,1,1,0,12,0,0,3.2,0,1,1,347,424,75
TX,0,22,0,0,0,0,1,0,1,12,0,0,3.6,0,1,1,422,434,10
TX,0,23,0,0,1,0,1,0,1,11,0,0,5,0,0,1,332,374,40
TX,0,56,0,0,1,0,1,0,1,12,0,1,5.3,0,1,1,482,489,5
TX,0,49,0,0,0,0,1,1,0,16,1,1,3.15,0,1,1,605,724,161
TX,0,53,0,0,0,0,1,1,0,13,0,1,1.9,0,1,1,15,39,35
TX,0,59,0,0,0,0,1,0,1,12,0,1,3.2,0,1,1,362,394,30
TX,0,70,0,0,0,0,1,0,1,12,0,1,2.69,0,1,1,467,469,3
TX,0,69,0,0,0,0,1,0,1,12,0,1,5.4,0,1,0,275,319,45
TX,0,42,0,0,1,0,1,0,1,12,0,0,5,1,1,1,302,394,90
TX,0,24,0,0,0,0,1,1,0,12,0,1,2,0,1,1,332,349,15
TX,0,45,0,0,0,0,1,1,0,16,1,1,7.1,0,1,1,302,329,25
TX,0,33,0,0,1,0,1,1,0,14,0,0,1.8,0,1,1,422,454,30
TX,0,48,0,0,0,0,1,0,1,12,0,0,4.3,0,1,1,407,444,38
TX,0,51,0,0,0,0,0,1,0,13,0,0,1.8,0,0,1,422,444,20
TX,0,20,0,0,0,0,0,1,0,13,0,0,1.2,0,1,1,785,799,15
TX,0,54,0,0,1,0,1,1,0,13,0,0,4,0,1,1,362,369,5
TX,0,51,0,0,0,0,1,0,1,13,0,0,7,0,1,1,452,474,20
TX,0,66,0,0,0,0,1,0,1,16,1,1,4.54,0,1,1,452,454,1
TX,0,56,0,0,0,0,1,1,0,16,1,0,1.54,1,1,1,855,884,25
TX,0,42,0,0,1,0,1,1,0,13,0,0,2.19,1,0,1,392,409,15
TX,0,25,0,1,0,0,0,0,1,12,0,0,2.8,0,0,1,392,399,5
TX,0,42,0,0,0,0,1,1,0,16,1,1,4.9,0,1,1,452,459,5
TX,0,33,0,0,0,0,1,0,1,12,0,1,11.5,0,1,1,482,529,45
TX,0,50,0,0,0,0,1,1,0,16,1,0,3.61,1,1,1,302,354,50
TX,0,62,0,0,0,0,1,1,0,13,0,0,2.3,0,1,1,442,454,10
TX,0,49,0,0,1,0,1,0,1,12,0,1,3.7,1,1,1,302,394,90
TX,0,43,0,1,0,0,0,1,0,13,0,1,2.58,0,1,1,422,439,15
TX,0,37,0,0,0,0,1,1,0,13,0,1,3,0,1,1,482,514,30
TX,0,19,0,0,1,0,1,0,1,12,0,0,0.03,1,1,1,362,409,45
TX,0,49,0,0,1,0,1,1,0,12,0,1,0.75,1,0,1,422,434,10
TX,0,42,0,0,0,0,1,0,1,12,0,1,8,0,1,1,452,474,20
TX,0,40,0,0,0,0,1,0,1,12,0,1,1.2,0,1,1,382,404,20
TX,0,36,0,0,0,0,1,1,0,13,0,1,1.8,1,0,1,382,414,30
TX,0,50,0,0,0,0,1,0,1,12,0,1,4,0,1,1,332,394,60
TX,0,54,0,0,0,0,1,1,0,13,0,0,3.486,0,1,0,392,414,20
TX,0,58,0,0,0,0,1,0,1,12,0,1,10.8,0,1,1,452,484,30
TX,0,32,0,0,0,0,1,1,0,12,0,0,2.8,0,1,1,362,364,1
TX,0,38,0,0,0,0,1,0,1,17,1,1,10,0,1,1,422,429,5
TX,0,37,0,0,1,0,1,1,0,16,1,1,6.5,1,1,1,467,479,10
TX,0,54,0,0,1,0,1,0,1,10,0,0,0.6,1,1,1,422,454,30
TX,0,43,0,0,0,0,1,1,0,16,1,1,4.7,0,1,1,452,474,20
TX,0,45,0,0,0,0,1,1,0,17,1,1,15,0,1,1,452,474,20
TX,0,67,0,0,0,0,1,1,0,13,0,0,1.12,0,1,1,452,459,5
TX,0,43,0,0,0,0,1,0,1,17,1,1,6.8,0,1,1,437,499,60
TX,0,46,0,0,0,0,1,1,0,12,0,0,3.3,0,1,1,437,454,15
TX,0,37,0,0,0,0,1,0,1,12,0,1,15,0,0,1,542,589,45
TX,0,49,0,1,0,0,0,1,0,12,0,0,5.74,0,1,1,392,464,70
TX,0,38,0,0,0,0,1,1,0,16,1,0,3.54,0,1,1,245,289,45
TX,0,64,0,0,0,0,1,0,1,12,0,1,9.5,0,1,1,437,459,20
TX,0,76,0,0,0,0,1,1,0,11,0,0,2.6,0,1,0,392,404,10
TX,0,52,0,1,0,0,0,1,0,12,0,1,4.6,0,1,1,275,314,40
TX,0,31,0,0,0,0,1,0,1,16,1,1,9,0,1,1,482,489,7
TX,0,50,0,0,0,0,1,0,1,16,1,1,4.63,0,1,1,452,504,50
TX,0,41,0,0,1,0,1,1,0,16,1,1,4.4,0,1,1,482,489,5
TX,0,46,0,0,0,0,1,1,0,14,0,1,2.47,0,1,1,452,469,15
TX,0,70,0,0,0,0,1,1,0,13,0,0,1.15,0,1,1,825,829,5
TX,0,57,0,0,0,0,1,1,0,13,0,1,5,0,1,1,452,464,10
TX,0,21,0,0,1,0,0,1,0,12,0,0,0.6,1,1,0,1275,1309,30
TX,0,59,0,0,0,0,1,1,0,14,0,1,2.666,0,1,1,332,354,24
TX,0,33,0,0,0,0,1,0,1,16,1,0,3.12,0,0,1,512,544,30
TX,0,28,0,0,1,0,1,0,1,12,0,1,3.6,0,1,1,452,459,8
TX,0,74,0,0,0,0,1,1,0,13,0,0,2.74,0,1,1,452,459,5
TX,0,20,0,1,0,0,0,0,1,12,0,0,1.05,0,1,1,357,374,15
TX,0,25,0,0,1,0,1,0,1,16,1,0,0.8,0,0,1,665,684,20
TX,0,39,0,0,0,0,1,0,1,16,1,1,9,0,1,1,347,394,45
TX,0,28,0,0,1,0,1,0,1,8,0,1,2.5,1,0,1,422,434,10
TX,0,36,0,0,0,0,1,0,1,17,1,1,7.28,0,1,1,467,479,10
TX,0,62,0,0,0,0,1,1,0,14,0,1,4.05,0,1,0,467,474,7
TX,0,56,0,0,1,0,1,0,1,12,0,0,6,0,1,1,362,379,17
TX,0,63,0,0,0,0,1,0,1,12,0,1,6,0,1,1,422,424,3
TX,0,62,0,0,1,0,1,1,0,14,0,1,2.45,0,1,1,437,484,45
TX,0,28,0,0,0,0,1,1,0,14,0,1,5.6,0,1,1,407,434,25
TX,0,49,0,0,1,0,1,1,0,12,0,1,1,0,0,0,472,479,5
TX,0,54,1,0,0,0,0,1,0,16,1,1,4.6,0,1,1,482,514,30
TX,0,37,0,0,0,0,1,0,1,16,1,1,3.5,0,1,1,392,439,45
TX,1,69,0,0,0,1,0,1,0,14,0,1,2.6,0,1,1,497,504,5
TX,1,37,0,1,0,0,0,0,1,12,0,0,1.2,0,1,1,542,554,10
TX,1,27,0,0,1,0,1,0,1,12,0,1,2.5,1,1,1,452,459,8
TX,1,34,0,0,0,0,1,0,1,16,1,0,3.65,0,1,1,275,299,25
TX,1,49,0,0,0,0,1,0,1,16,1,1,8,0,1,1,477,504,25
TX,1,48,0,0,0,0,1,0,1,16,1,1,7.2,0,1,1,407,434,25
TX,1,38,0,0,1,0,1,0,1,12,0,1,6,0,0,1,362,399,35
TX,1,47,0,0,1,0,1,1,0,12,0,0,9,0,1,1,512,574,60
TX,1,20,0,0,1,0,1,0,1,13,0,0,0.07,0,1,1,895,899,3
TX,1,32,0,0,1,0,1,0,1,12,0,0,2.5,0,1,1,332,364,30
TX,1,18,1,0,0,0,0,1,0,12,0,1,0.32,0,1,1,392,424,30
TX,1,46,0,0,0,0,1,1,0,16,1,1,8.5,0,1,1,482,559,75
TX,1,37,0,0,1,0,1,0,1,12,0,0,1,0,1,1,392,424,30
TX,1,31,0,0,1,1,0,0,1,11,0,0,5,1,1,1,512,544,30
TX,1,42,0,0,0,0,1,0,1,16,1,1,6,0,1,1,452,469,15
TX,1,23,0,0,0,0,1,1,0,16,1,0,0.28,0,1,1,422,484,60
TX,1,49,0,0,1,0,1,1,0,12,0,1,3.6,0,1,1,452,459,7
TX,1,61,0,0,1,0,1,0,1,13,0,0,4.3,0,1,1,185,189,5
TX,1,67,0,0,0,0,1,1,0,16,1,0,7.29,0,1,1,347,374,25
TX,1,28,0,0,1,0,1,0,1,12,0,0,2.65,0,0,1,1355,1364,10
TX,1,43,0,1,0,0,0,0,1,12,0,1,5,0,1,1,332,364,30
TX,1,23,0,0,1,0,1,0,1,12,0,0,1.68,1,1,1,347,364,15
TX,1,42,0,0,0,0,1,0,1,16,1,1,10,0,1,1,467,489,20
TX,1,21,0,0,1,0,1,0,1,13,0,0,0.2,0,0,1,605,624,20
TX,1,37,0,0,0,0,1,0,1,16,1,1,6.842,0,1,1,437,474,35
TX,1,56,0,0,0,0,1,0,1,12,0,1,6.7,0,1,0,332,349,15
TX,1,25,0,0,0,0,1,1,0,16,1,1,1.7,0,1,1,377,424,45
TX,1,87,0,0,0,0,1,1,0,16,1,0,6.39,0,1,1,377,424,45
TX,1,41,0,0,1,0,1,0,1,7,0,1,3.36,1,0,1,332,339,5
TX,1,43,0,1,0,0,0,0,1,12,0,0,4.5,0,1,1,755,769,15
TX,1,44,0,0,0,0,1,0,1,17,1,1,6.3,0,1,1,362,389,25
TX,1,23,0,0,1,0,1,1,0,13,0,0,0.12,0,1,1,905,924,20
TX,1,55,0,0,1,0,1,1,0,8,0,0,2,0,0,0,452,469,15
TX,1,24,0,0,1,0,1,1,0,12,0,0,3.62,0,1,1,422,444,20
TX,1,72,0,0,1,0,1,0,1,17,1,1,24.91,0,1,1,452,479,25
TX,1,55,0,0,0,0,1,1,0,12,0,0,9.6,0,1,1,275,294,20
TX,1,46,0,0,0,0,1,0,1,16,1,1,12.4,0,1,1,482,524,40
TX,1,40,0,0,0,0,1,1,0,14,0,1,3.5,0,1,1,482,514,30
TX,1,44,0,0,0,0,1,0,1,16,1,1,10.6,0,1,1,402,424,20
TX,1,53,0,0,0,0,1,1,0,16,1,1,9.5,0,1,1,482,509,25
TX,1,31,0,0,0,0,1,0,1,13,0,1,16.91,0,1,1,467,489,20
TX,1,37,0,0,1,0,1,1,0,12,0,0,5.7,0,1,1,482,494,10
TX,1,28,1,0,0,0,0,1,0,17,1,1,4,0,1,1,502,524,20
TX,1,35,0,0,0,0,1,0,1,16,1,1,46.8,0,1,1,905,949,45
TX,1,30,1,0,0,0,0,0,1,16,1,1,5,0,1,1,542,554,10
TX,1,67,0,0,0,0,1,0,1,17,1,1,112.7,0,1,1,605,609,5
TX,1,21,1,0,0,0,0,1,0,12,0,0,3.3,0,1,1,482,494,10
TX,1,42,0,0,0,0,1,1,0,17,1,1,20,0,0,1,482,504,20
TX,1,24,0,0,0,0,1,0,1,16,1,0,3.91,0,1,1,512,534,20
TX,1,47,0,0,1,0,1,0,1,13,0,1,6.8,0,1,1,1095,1129,30
TX,1,70,0,0,1,0,1,1,0,12,0,0,3.91,0,1,1,452,464,10
TX,1,54,0,1,0,0,0,1,0,12,0,1,4.49,0,1,1,392,564,161
TX,1,38,0,1,0,0,0,0,1,16,1,0,8.6,0,1,1,482,494,13
TX,1,46,0,0,0,0,1,1,0,16,1,1,1.5,0,1,1,437,469,30
TX,1,67,0,0,1,0,1,0,1,7,0,0,3.12,0,1,0,497,519,20
TX,1,47,0,0,0,0,1,0,1,12,0,1,5.5,0,1,1,437,454,15
TX,1,25,0,0,0,0,1,1,0,16,1,1,2,0,1,1,1265,1274,10
TX,1,70,1,0,0,0,0,1,0,16,1,1,6.66,0,1,1,462,484,20
TX,1,61,0,0,0,0,1,0,1,17,1,0,8.91,0,1,1,372,419,45
TX,1,39,0,0,0,0,1,0,1,17,1,1,46.8,0,1,1,467,484,15
TX,1,30,1,0,0,0,0,1,0,16,1,1,4,0,1,1,482,514,30
TX,1,22,0,0,1,0,0,1,0,13,0,0,2.01,1,1,1,492,514,20
TX,1,50,0,1,0,0,0,0,1,12,0,0,3.5,0,1,0,392,414,20
TX,1,23,0,1,0,0,0,1,0,16,1,0,4.5,0,0,1,407,444,35
TX,1,33,0,0,0,0,1,1,0,16,1,0,6.5,0,1,1,482,514,30
TX,1,40,0,0,0,0,1,1,0,17,1,0,46.8,0,1,1,437,464,25
TX,1,47,0,0,1,0,1,0,1,16,1,0,1.58,0,0,1,635,659,25
TX,1,56,0,0,0,0,1,1,0,8,0,0,0.6,0,1,1,452,469,15
TX,1,60,0,1,0,0,0,1,0,17,1,0,3.5,0,1,0,362,424,60
TX,1,23,0,0,0,0,0,1,0,16,1,0,0.49,1,1,0,422,439,15
TX,1,56,0,0,0,0,1,0,1,12,0,0,2.77,0,1,0,422,439,15
TX,1,25,0,0,0,0,1,1,0,16,1,0,4.5,0,1,1,482,499,15
TX,1,60,0,0,0,0,1,0,1,13,0,0,4.8,0,1,1,392,434,40
TX,1,49,1,0,0,0,0,1,0,7,0,1,1.1,0,1,1,542,549,5
TX,1,31,0,0,1,0,1,0,1,12,0,1,6,0,1,1,302,334,30
TX,1,50,0,0,1,0,1,0,1,9,0,1,4,0,0,1,452,524,70
TX,1,26,0,0,1,0,1,0,1,12,0,1,3.8,0,0,1,482,489,5
TX,1,43,0,1,0,0,0,0,1,17,1,0,18.6,0,1,1,497,519,20
TX,1,43,0,0,1,0,1,0,1,12,0,1,5,0,1,1,302,344,40
TX,1,28,0,0,0,0,1,1,0,17,1,0,6.7,0,1,1,482,494,10
TX,1,40,0,1,0,0,0,0,1,16,1,0,6.5,0,1,1,422,459,35
TX,1,49,0,0,0,0,1,1,0,16,1,0,9.92,0,1,1,482,504,20
